dataset_split,row_index,id,inspected_risk,error_type,selection,Headline,Details,Category,Summarized_label,maritime_label,true_risks,stage_a_predictions,risk_score,matched_strong_evidence,matched_supporting_evidence,applied_context_bonuses,prediction_explanation
final_test,416,545,maritime_security_navigation_disruption,false_negative,complete,Security enhanced around Singapore waters due to International Summit,"Industry sources have indicated that security measures will be enhanced in the eastern part of Singapore port waters due to the 33rd annual summit of the Association of Southeast Asian Nations (ASEAN) from November 13-15, 2018. Heightened security inspections on vessels that will be navigating in the Eastern Anchorage, Eastern Holding “Alpha”, Eastern Holding “Bravo” and Eastern Petroleum “Alpha” anchorages are likely during the aforementioned dates.","Maritime Advisory, Political Info / Event",Administrative Issue,False,"[""maritime_security_navigation_disruption""]",[],0,[],[],"{""text_context"": 0, ""maritime_metadata"": 0, ""context_matches"": [""port""]}",rejected: no rule evidence
final_test,418,5454,weather_disruption,false_positive,complete,Strong wind likely to impact operations at Port of Yantian on Oct 13-14,"Shipping sources on October 12 indicate that strong wind is forecast in the area of Yantian Port, China, from October 13 noon to October 14 noon. This poses a medium to high risk of port closure.",Port Disruption,Weather,False,"[""port_operational_disruption""]","[""weather_disruption"", ""port_closure""]",4,"[{""rule_id"": ""severe_wind"", ""label"": ""severe/strong/high wind"", ""match"": ""strong wind"", ""weight"": 3, ""span"": [0, 11]}]","[{""rule_id"": ""wind"", ""label"": ""wind"", ""match"": ""wind"", ""weight"": 1, ""span"": [124, 128]}]","{""text_context"": 0, ""maritime_metadata"": 0, ""context_matches"": []}",predicted: score 4 >= 3 with required context satisfied
final_test,418,5454,port_operational_disruption,false_negative,complete,Strong wind likely to impact operations at Port of Yantian on Oct 13-14,"Shipping sources on October 12 indicate that strong wind is forecast in the area of Yantian Port, China, from October 13 noon to October 14 noon. This poses a medium to high risk of port closure.",Port Disruption,Weather,False,"[""port_operational_disruption""]","[""weather_disruption"", ""port_closure""]",0,[],[],"{""text_context"": 0, ""maritime_metadata"": 0, ""context_matches"": [""port""]}",rejected: no rule evidence
final_test,418,5454,port_closure,false_positive,complete,Strong wind likely to impact operations at Port of Yantian on Oct 13-14,"Shipping sources on October 12 indicate that strong wind is forecast in the area of Yantian Port, China, from October 13 noon to October 14 noon. This poses a medium to high risk of port closure.",Port Disruption,Weather,False,"[""port_operational_disruption""]","[""weather_disruption"", ""port_closure""]",4,"[{""rule_id"": ""context_then_close"", ""label"": ""maritime facility closure"", ""match"": ""port closure"", ""weight"": 3, ""span"": [251, 263]}]",[],"{""text_context"": 1, ""maritime_metadata"": 0, ""context_matches"": [""port""]}",predicted: score 4 >= 4 with required context satisfied
final_test,421,281,port_operational_disruption,false_negative,complete,Heavy fog causes delays at the Port of Menorca,"Local sources reported that a dense layer of fog has covered this Tuesday morning the area of east of Menorca, from Sant Lluís to Alaior, causing delays at the port. According to the initial reports, this weather event prevented the arrival of 'Zurbarán' of Trasmediterranea from Barcelona.",Port Disruption,Weather,False,"[""port_operational_disruption""]",[],2,[],"[{""rule_id"": ""delay"", ""label"": ""delay"", ""match"": ""delays"", ""weight"": 1, ""span"": [17, 23]}]","{""text_context"": 1, ""maritime_metadata"": 0, ""context_matches"": [""port""]}",rejected: score 2 < 4
final_test,422,2252,port_operational_disruption,false_negative,complete,Slow operations reported at Manzanillo International Terminal in Panama,"Shipping sources on September 5 reported that the Manzanillo International Terminal (MIT) in Panama has experienced lower productivity than usual, of late. Yard density reportedly stood at 65 percent, while 50 percent are needed for efficient handling of containers. MIT is a distribution center for cargo destined for cities within Panama and nearby countries in Central America and the Caribbean. It is one of the largest container transshipment terminals in the region and has direct access into the Colón Free Trade Zone (CFZ).",Port Congestion,Administrative Issue,True,"[""port_operational_disruption""]",[],0,[],[],"{""text_context"": 0, ""maritime_metadata"": 0, ""context_matches"": [""terminal""]}",rejected: no rule evidence
final_test,426,488,port_operational_disruption,false_negative,complete,Port of Tianjin restricts number of reefer containers,"Sources indicated that Port of Tianjin may not able to house too many reefer containers at least until November 17. As a result, authorities will reportedly restrict the import of reefers up to a limit not exceeding 50 boxes.",Port Congestion,Administrative Issue,True,"[""port_operational_disruption""]",[],0,[],[],"{""text_context"": 0, ""maritime_metadata"": 0, ""context_matches"": [""port""]}",rejected: no rule evidence
final_test,428,3394,port_operational_disruption,false_negative,complete,Crane falls and catches fire in the Port of Rotterdam,"Media sources on September 6 reported that a mobile crane fell over and caught fire at the Europoort in the Port of Rotterdam, Netherlands. The incident occurred before 10:00 local time on September 6 at a company located on Luxemburgweg. The fire was quickly extinguished and no one got injured, however, the material damage remains to be seen.",Port Disruption,Accident,False,"[""port_operational_disruption""]",[],0,[],[],"{""text_context"": 0, ""maritime_metadata"": 0, ""context_matches"": [""port""]}",rejected: no rule evidence
final_test,429,2325,weather_disruption,false_positive,complete,Strong winds briefly disrupt operations at Port of Yokohama on Nov 18,Shipping sources report on November 20 that pilot service operations at the Port of Yokohama was disrupted from strong winds on November 18 evening. Average waiting time at the port is likely to be 12-24 hours due to residual disruptions.,Port Congestion,Weather,False,"[""port_operational_disruption""]","[""weather_disruption"", ""port_operational_disruption""]",4,"[{""rule_id"": ""severe_wind"", ""label"": ""severe/strong/high wind"", ""match"": ""strong winds"", ""weight"": 3, ""span"": [0, 12]}]","[{""rule_id"": ""wind"", ""label"": ""wind"", ""match"": ""winds"", ""weight"": 1, ""span"": [189, 194]}]","{""text_context"": 0, ""maritime_metadata"": 0, ""context_matches"": []}",predicted: score 4 >= 3 with required context satisfied
final_test,432,1202,weather_disruption,false_positive,complete,Bad weather affects operations at Port of Sydney,Industry sources report on September 24 that intermittent bad weather has caused vessel congestion with berthing times up to 2-days at the Port of Sydney.,Port Disruption,Weather,False,"[""port_operational_disruption""]","[""weather_disruption"", ""port_operational_disruption""]",4,"[{""rule_id"": ""severe_weather"", ""label"": ""severe/bad weather"", ""match"": ""bad weather"", ""weight"": 3, ""span"": [0, 11]}]","[{""rule_id"": ""weather"", ""label"": ""weather"", ""match"": ""weather"", ""weight"": 1, ""span"": [111, 118]}]","{""text_context"": 0, ""maritime_metadata"": 0, ""context_matches"": []}",predicted: score 4 >= 3 with required context satisfied
final_test,433,4284,maritime_security_navigation_disruption,false_negative,complete,The Hong Kong SAR Police Force along with the Immigration Department and the,"The Hong Kong SAR Police Force along with the Immigration Department and the Guangdong Coast Guard Bureau, in a cross-border joint operation, detained more than 100 illegal immigrants and seized 17 speedboats and three private cars worth USD1.1mn from their possession.","Maritime Advisory, Miscellaneous Events, Public Safety / Security",Administrative Issue,False,"[""maritime_security_navigation_disruption""]",[],0,[],[],"{""text_context"": 0, ""maritime_metadata"": 0, ""context_matches"": []}",rejected: no rule evidence
final_test,434,2211,weather_disruption,false_positive,complete,Severe winds to disrupt operations at Port of Felixstowe,Shipping sources on March 11 indicate that severe winds are likely to impede vessel navigation and loading operations at container terminals in the Port of Felixstowe on March 12. Disruption is expected to last until 16:00 local time on March 13.,"Port Disruption,Port Closure",Weather,True,"[""port_operational_disruption"", ""port_closure""]","[""weather_disruption""]",4,"[{""rule_id"": ""severe_wind"", ""label"": ""severe/strong/high wind"", ""match"": ""severe winds"", ""weight"": 3, ""span"": [0, 12]}]","[{""rule_id"": ""wind"", ""label"": ""wind"", ""match"": ""winds"", ""weight"": 1, ""span"": [107, 112]}]","{""text_context"": 0, ""maritime_metadata"": 0, ""context_matches"": []}",predicted: score 4 >= 3 with required context satisfied
final_test,434,2211,port_operational_disruption,false_negative,complete,Severe winds to disrupt operations at Port of Felixstowe,Shipping sources on March 11 indicate that severe winds are likely to impede vessel navigation and loading operations at container terminals in the Port of Felixstowe on March 12. Disruption is expected to last until 16:00 local time on March 13.,"Port Disruption,Port Closure",Weather,True,"[""port_operational_disruption"", ""port_closure""]","[""weather_disruption""]",0,[],[],"{""text_context"": 0, ""maritime_metadata"": 0, ""context_matches"": [""port""]}",rejected: no rule evidence
final_test,434,2211,port_closure,false_negative,complete,Severe winds to disrupt operations at Port of Felixstowe,Shipping sources on March 11 indicate that severe winds are likely to impede vessel navigation and loading operations at container terminals in the Port of Felixstowe on March 12. Disruption is expected to last until 16:00 local time on March 13.,"Port Disruption,Port Closure",Weather,True,"[""port_operational_disruption"", ""port_closure""]","[""weather_disruption""]",0,[],[],"{""text_context"": 0, ""maritime_metadata"": 0, ""context_matches"": [""port""]}",rejected: no rule evidence
final_test,436,2607,labor_strike_disruption,false_negative,complete,UPDATE - Spain: Pro-Catalan independence protest planned in Barcelona on 16 February; general strike called for 21 February,"Pro-independence Catalan party leaders have reportedly called for a demonstration in Barcelona today, 16 February. The action is coinciding with a trial of pro-independence politicians, following their failed cessation bid in 2017. From 17:00 local time, participants will march from Plaça d'Espanya through Gran Via de les Corts Catalanes towards Plaça de la Universitat, for a rally at 18:00. In addition, a general strike has been called for Thursday, 21 February, after postponing a previous action.","Protest / Riot, Miscellaneous Strikes",Worker Strike,False,"[""labor_strike_disruption""]",[],3,"[{""rule_id"": ""strike"", ""label"": ""strike action"", ""match"": ""strike"", ""weight"": 3, ""span"": [90, 96]}]",[],"{""text_context"": 0, ""maritime_metadata"": 0, ""context_matches"": []}",rejected: evidence found but required context missing
